body,total_user_messages,story,chat_link,created_at,stop_logic_data,message_type_text,full_name,last_nodes
Ohhh okay,6,No Story,https://api.haptikapi.com//user_info/4154164/#id_16744622_2,2018-01-25T07:13Z,True_no_nodes,regular,Balaji K,[u'No Nodes']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4271549/#id_16745109_1,2018-01-25T07:26Z,False_continue,app_location,Sumanta Ghosh,[u'NEARBY_ATM']
"Hey, can you find me the nearest ATM?{task}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4271725/#id_16745135_1,2018-01-25T07:26Z,False_continue,regular,Boda venkatarao Venkatarao,[u'NEARBY_ATM']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4249039/#id_16734651_3,2018-01-25T07:27Z,False_continue,app_location,neil shah,[u'NEARBY_ATM']
"Hey, can you find me the nearest ATM?{task}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4115273/#id_16745122_1,2018-01-25T07:26Z,False_continue,regular,venugopal ch,[u'NEARBY_ATM']
Multiplex near me,4,No Story,https://api.haptikapi.com//user_info/3809404/#id_15609381_11,2018-01-25T07:27Z,False_continue,regular,Rupesh jha,[u'No Nodes']
i want to search for a location{task},4,Nearby General Task,https://api.haptikapi.com//user_info/3809404/#id_15609381_11,2018-01-25T07:28Z,False_continue,regular,Rupesh jha,[u'NEARBY_TASK']
{emoticon}{thumbsup},2,Nearby Gas,https://api.haptikapi.com//user_info/4271566/#id_16744878_1,2018-01-25T07:18Z,True_Casual_nothing_changed,regular,akshay padghan,[u'NEARBY_GAS']
For aadhar related,2,No Story,https://api.haptikapi.com//user_info/4271473/#id_16744849_1,2018-01-25T07:18Z,True_no_nodes,regular,Rupesh Kumar,[u'No Nodes']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",3,Nearby Atm Details,https://api.haptikapi.com//user_info/3691660/#id_15154906_1,2018-01-25T07:31Z,False_continue,app_location,Ashok kolhe,[u'NEARBY_ATM']
i want to search for a location{task},1,No Story,https://api.haptikapi.com//user_info/3805440/#id_15599353_1,2018-01-25T07:25Z,,regular,nagabhushan j,[u'No Nodes']
i want to search for a location{task},4,No Story,https://api.haptikapi.com//user_info/4271838/#id_16745523_1,2018-01-25T07:37Z,,regular,Bhaskar Mishra,[u'No Nodes']
"Search Again Nearby
Nearby: Kalyan",2,Nearby Search Again Flow,https://api.haptikapi.com//user_info/3459322/#id_14301895_2,2018-01-25T07:40Z,False_continue,auto_form_reply,Mahesh naik,[u'NEARBY_RETRY_API']
"Hey, can you find me the nearest ATM?{task}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/3932579/#id_16190286_2,2018-01-25T07:40Z,False_continue,regular,shripad gowande Gowande,[u'NEARBY_ATM']
"Hey, can you find me the nearest petrol pump?{task}",2,Nearby Gas,https://api.haptikapi.com//user_info/4272034/#id_16745633_1,2018-01-25T07:41Z,False_continue,regular,Apu Mondal,[u'NEARBY_GAS']
Cafe,2,No Story,https://api.haptikapi.com//user_info/4062244/#id_16318201_8,2018-01-25T07:26Z,True_no_nodes,regular,sagar Jadhav,[u'No Nodes']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",3,Nearby Railway Stations,https://api.haptikapi.com//user_info/3843023/#id_15850031_5,2018-01-25T07:42Z,False_continue,app_location,thanaram Rataram,[u'NEARBY_RAILWAY']
Fine thank u,1,Nearby General Task,https://api.haptikapi.com//user_info/3459322/#id_14301895_3,2018-01-25T07:40Z,False_continue,regular,Mahesh naik,[u'NEARBY_TASK']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4160094/#id_16745639_1,2018-01-25T07:41Z,False_continue,app_location,kamlesh likhare,[u'NEARBY_ATM']
i want to search for a location{task},3,OFFERS,https://api.haptikapi.com//user_info/3359164/#id_14005377_7,2018-01-25T07:35Z,,regular,Rajinder,[u'SPA_OFFERS_VLCC']
"More
Nearby: Railway Station",3,No Story,https://api.haptikapi.com//user_info/3359164/#id_14005377_7,2018-01-25T07:34Z,True_no_nodes,auto_form_reply,Rajinder,[u'No Nodes']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",3,Nearby Night Club,https://api.haptikapi.com//user_info/3302206/#id_16745094_1,2018-01-25T07:26Z,False_continue,app_location,JOHN NESAN,[u'NEARBY_NIGHT_CLUB']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Theatre,https://api.haptikapi.com//user_info/2528389/#id_14687286_15,2018-01-25T07:26Z,False_continue,app_location,jaydeep patel,[u'NEARBY_THEATRE']
"Hey, can you find me the nearest petrol pump?{task}",1,Nearby Gas,https://api.haptikapi.com//user_info/4266657/#id_16744977_1,2018-01-25T07:21Z,False_continue,regular,Vikas Tiwari,[u'NEARBY_GAS']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4271805/#id_16745250_1,2018-01-25T07:31Z,False_continue,app_location,pawan mahato,[u'NEARBY_ATM']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",7,Nearby Complaint Flow,https://api.haptikapi.com//user_info/4149615/#id_16744496_2,2018-01-25T07:31Z,False_continue,app_location,pipi,[u'NEARBY_SEARCH_AGAIN']
Stupid,7,Nearby Complaint Flow,https://api.haptikapi.com//user_info/4149615/#id_16744496_2,2018-01-25T07:30Z,False_continue,regular,pipi,[u'NEARBY_COMPLAINT']
Ok,3,Nearby Atm Details,https://api.haptikapi.com//user_info/4271599/#id_16745266_1,2018-01-25T07:31Z,True_Casual_nothing_changed,regular,Anbu abi,[u'NEARBY_ATM']
"Hey, can you find me the nearest ATM?{task}",3,Nearby Atm Details,https://api.haptikapi.com//user_info/4271599/#id_16745266_1,2018-01-25T07:31Z,False_continue,regular,Anbu abi,[u'NEARBY_ATM']
i want to search for a location{task},6,Nearby General Task,https://api.haptikapi.com//user_info/3261168/#id_13646328_6,2018-01-25T07:32Z,False_continue,regular,mukul sharma,[u'NEARBY_TASK']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4271904/#id_16745416_1,2018-01-25T07:34Z,False_continue,app_location,hariom megh,[u'NEARBY_ATM']
"More
Nearby: Night Club",2,Nearby Night Club,https://api.haptikapi.com//user_info/4228084/#id_16645655_3,2018-01-25T07:39Z,False_continue,auto_form_reply,kka baj,[u'NEARBY_NIGHT_CLUB']
"Hey, can you find me the nearest petrol pump?{task}",1,Nearby Gas,https://api.haptikapi.com//user_info/3901897/#id_15949695_2,2018-01-25T07:30Z,False_continue,regular,subham kumar,[u'NEARBY_GAS']
"Hey, can you find me the nearest ATM?{task}",1,Nearby Atm Details,https://api.haptikapi.com//user_info/3515765/#id_14514563_8,2018-01-25T07:30Z,False_continue,regular,Md nadeem,[u'NEARBY_ATM']
"Hey, can you find me the nearest ATM?{task} ",4,Nearby Atm Details,https://api.haptikapi.com//user_info/4195239/#id_16745615_1,2018-01-25T07:41Z,False_continue,carousel_message,manju m,[u'NEARBY_ATM']
"Hey, can you find me the nearest ATM?{task}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/3075281/#id_16745720_1,2018-01-25T07:44Z,False_continue,regular,Nilesh Khade,[u'NEARBY_ATM']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4272116/#id_16745756_1,2018-01-25T07:46Z,False_continue,app_location,jagan thakare,[u'NEARBY_ATM']
Ok thankuu....,3,No Story,https://api.haptikapi.com//user_info/4271599/#id_16745266_2,2018-01-25T07:32Z,True_no_nodes,regular,Anbu abi,[u'No Nodes']
😍,3,No Story,https://api.haptikapi.com//user_info/4271599/#id_16745266_2,2018-01-25T07:32Z,True_Casual_no_nodes,regular,Anbu abi,[u'No Nodes']
"Hey, can you fine me the nearest medical store?{task} ",3,Nearby Pharmacy,https://api.haptikapi.com//user_info/4103063/#id_16558660_4,2018-01-25T07:45Z,False_continue,carousel_message,Abhay Kumar,[u'NEARBY_PHARMACY']
"Hey, can you find me the nearest ATM?{task}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/3570523/#id_14701961_4,2018-01-25T07:47Z,False_continue,regular,Bhakta Charan,[u'NEARBY_ATM']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/3570523/#id_14701961_4,2018-01-25T07:47Z,False_continue,app_location,Bhakta Charan,[u'NEARBY_ATM']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",3,Nearby Gas,https://api.haptikapi.com//user_info/3316158/#id_13813188_8,2018-01-25T07:49Z,False_continue,app_location,suresh kumar,[u'NEARBY_GAS']
"Hi, I am interested in Weight Loss Offers{task}",1,OFFERS,https://api.haptikapi.com//user_info/4074021/#id_16340020_3,2018-01-25T07:38Z,False_continue,regular,Shuaib Mohd,[u'WEIGHT_LOSS_OFFERS_VLCC']
"Hey, can you find me the nearest ATM?{task}",1,Nearby Atm Details,https://api.haptikapi.com//user_info/4272027/#id_16745591_1,2018-01-25T07:40Z,False_continue,regular,showrireddy konreddy,[u'NEARBY_ATM']
Ramban,4,Nearby Atm Details,https://api.haptikapi.com//user_info/4206228/#id_16745612_1,2018-01-25T07:40Z,True_nothing_changed,regular,Rehan Naik,[u'NEARBY_ATM']
i want to search for a location{task},5,Nearby General Task,https://api.haptikapi.com//user_info/4180590/#id_16745923_1,2018-01-25T07:51Z,False_continue,regular,Shaliny Srivastava,[u'NEARBY_TASK']
Atm,5,Nearby Atm Details,https://api.haptikapi.com//user_info/4180590/#id_16745923_1,2018-01-25T07:50Z,False_continue,regular,Shaliny Srivastava,[u'NEARBY_ATM']
i want to search for a location{task},22,No Story,https://api.haptikapi.com//user_info/4257432/#id_16720383_13,2018-01-25T07:19Z,,regular,srib test,[u'No Nodes']
"Hey User hasn't given location permission to us. Ask him if he is facing difficulty in
    switching on location services {note}",22,Nearby Atm Details,https://api.haptikapi.com//user_info/4257432/#id_16720383_13,2018-01-25T07:24Z,False_reply_without_graphflow,app_location,srib test,[u'NEARBY_ATM']
"Hey User hasn't given location permission to us. Ask him if he is facing difficulty in
    switching on location services {note}",22,Nearby Atm Details,https://api.haptikapi.com//user_info/4257432/#id_16720383_13,2018-01-25T07:28Z,False_reply_without_graphflow,app_location,srib test,[u'NEARBY_ATM']
"Hey User hasn't given location permission to us. Ask him if he is facing difficulty in
    switching on location services {note}",22,Nearby Atm Details,https://api.haptikapi.com//user_info/4257432/#id_16720383_13,2018-01-25T07:29Z,False_reply_without_graphflow,app_location,srib test,[u'NEARBY_ATM']
"Hey User hasn't given location permission to us. Ask him if he is facing difficulty in
    switching on location services {note}",22,Nearby Atm Details,https://api.haptikapi.com//user_info/4257432/#id_16720383_13,2018-01-25T07:23Z,False_reply_without_graphflow,app_location,srib test,[u'NEARBY_ATM']
"Hey User hasn't given location permission to us. Ask him if he is facing difficulty in
    switching on location services {note}",22,Nearby Atm Details,https://api.haptikapi.com//user_info/4257432/#id_16720383_13,2018-01-25T07:26Z,False_reply_without_graphflow,app_location,srib test,[u'NEARBY_ATM']
Bye,5,No Story,https://api.haptikapi.com//user_info/4271609/#id_16745189_3,2018-01-25T07:39Z,True_Casual_no_nodes,regular,Dev Chaudhary,[u'No Nodes']
Gud bye,5,No Story,https://api.haptikapi.com//user_info/4271609/#id_16745189_3,2018-01-25T07:38Z,True_Smalltalk_no_nodes,regular,Dev Chaudhary,[u'No Nodes']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",4,Nearby Gym,https://api.haptikapi.com//user_info/3508930/#id_16745975_1,2018-01-25T07:53Z,False_continue,app_location,Vedant singh,[u'NEARBY_GYM']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4124899/#id_16745990_1,2018-01-25T07:53Z,False_continue,app_location,gnanasekaran gnanasekaran,[u'NEARBY_ATM']
i want to search for a location{task},6,No Story,https://api.haptikapi.com//user_info/2658143/#id_12082363_4,2018-01-25T07:53Z,,regular,Vijay Chandu,[u'No Nodes']
Icici bank,6,Nearby General Task,https://api.haptikapi.com//user_info/2658143/#id_12082363_4,2018-01-25T07:53Z,False_continue,regular,Vijay Chandu,[u'NEARBY_TASK']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",6,Nearby General Task,https://api.haptikapi.com//user_info/2658143/#id_12082363_4,2018-01-25T07:53Z,False_continue,app_location,Vijay Chandu,[u'NEARBY_TASK']
"Hey, can you find me the nearest ATM?{task}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4272280/#id_16746023_1,2018-01-25T07:53Z,False_continue,regular,Manish Kumar,[u'NEARBY_ATM']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4272280/#id_16746023_1,2018-01-25T07:54Z,False_continue,app_location,Manish Kumar,[u'NEARBY_ATM']
"More
Nearby: Airport",3,Nearby Airport,https://api.haptikapi.com//user_info/4271981/#id_16745686_1,2018-01-25T07:43Z,False_continue,auto_form_reply,Sachi Naik,[u'NEARBY_AIRPORT']
"Hey, can you find me the nearest ATM?{task}",1,Nearby Atm Details,https://api.haptikapi.com//user_info/4272079/#id_16745783_1,2018-01-25T07:46Z,False_continue,regular,Harish,[u'NEARBY_ATM']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Beauty Salon,https://api.haptikapi.com//user_info/4272293/#id_16746056_1,2018-01-25T07:55Z,False_continue,app_location,bhavesh parekh valand,[u'NEARBY_BEAUTY_SALON']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4154036/#id_16517714_2,2018-01-25T07:55Z,False_continue,app_location,brundaban das,[u'NEARBY_ATM']
"Hey, can you find me the nearest ATM?{task}",4,Nearby Atm Details,https://api.haptikapi.com//user_info/3677200/#id_15112131_2,2018-01-25T07:50Z,False_continue,regular,karunakar prakash,[u'NEARBY_ATM']
"Hey User hasn't given location permission to us. Ask him if he is facing difficulty in
    switching on location services {note}",1,No Story,https://api.haptikapi.com//user_info/3931802/#id_16027894_1,2018-01-25T07:45Z,False_continue,app_location,rajesh singh,[u'No Nodes']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",1,No Story,https://api.haptikapi.com//user_info/3861723/#id_15820673_4,2018-01-25T07:46Z,True_no_nodes,app_location,Ismail m ibrahim,[u'No Nodes']
Thanks,1,No Story,https://api.haptikapi.com//user_info/4271924/#id_16745700_2,2018-01-25T07:46Z,True_Casual_no_nodes,regular,SRIHARI GAIN,[u'No Nodes']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Gas,https://api.haptikapi.com//user_info/4272188/#id_16746139_1,2018-01-25T07:57Z,False_continue,app_location,Ruturaj koratkar,[u'NEARBY_GAS']
"More
Nearby: Gym",4,Nearby Gym,https://api.haptikapi.com//user_info/3877125/#id_15885278_5,2018-01-25T07:57Z,False_continue,auto_form_reply,vinay kol,[u'NEARBY_GYM']
"Hey, can you find me the nearest ATM?{task}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4272387/#id_16746205_1,2018-01-25T07:59Z,False_continue,regular,Jagan Jacob,[u'NEARBY_ATM']
Kotak bank atm near me,4,No Story,https://api.haptikapi.com//user_info/3261168/#id_13646328_8,2018-01-25T07:58Z,True_no_nodes,regular,mukul sharma,[u'No Nodes']
"Hey, can you find me the nearest ATM?{task} ",4,Nearby Atm Details,https://api.haptikapi.com//user_info/3261168/#id_13646328_8,2018-01-25T07:58Z,False_continue,carousel_message,mukul sharma,[u'NEARBY_ATM']
And am glad to have samsung,4,No Story,https://api.haptikapi.com//user_info/4272188/#id_16746139_2,2018-01-25T07:59Z,True_no_nodes,regular,Ruturaj koratkar,[u'No Nodes']
